cell_line_name,avana
ACH-000004,0.8612631013456908
ACH-000074,1.0703537818677278
ACH-000147,0.9268382055656623
ACH-000168,0.8537016292060965
ACH-000183,1.3118047866297613
ACH-000263,0.6372600056197734
ACH-000292,0.9342657891777812
ACH-000334,0.6853019298225865
ACH-000396,0.7371867642506447
ACH-000404,0.9065447250814942
ACH-000406,1.0280996937188975
ACH-000434,1.1351889086662819
ACH-000458,0.9424184996502633
ACH-000479,0.8185842215720163
ACH-000527,1.2363844981798935
ACH-000605,0.7375679409574128
ACH-000614,0.8647992476470742
ACH-000657,1.3946739104235266
ACH-000750,1.0943041325709086
ACH-000774,1.0163983858253147
ACH-000787,1.0802492788633267
ACH-000788,1.56970262235846
ACH-000912,1.5089359270154994
ACH-000935,0.9651708365197257
ACH-000937,1.5249489717559532
ACH-000946,1.2995703415044693
ACH-000955,0.6643579908288256
ACH-000988,0.7138996470783717
ACH-000993,0.943589772189869
ACH-000996,0.9171251272333609
ACH-001129,0.5795660233419396
ACH-001303,0.8128259172499946
ACH-001411,0.8994658328587088
ACH-001533,1.0103915183194707
ACH-001554,1.0175247875292732
ACH-001563,1.2509769089612586
ACH-001636,0.8890743091082641
ACH-001674,0.9514566842710269
ACH-001736,1.1578888418068136
ACH-001836,1.4346252512589313
ACH-001842,0.4555693012133339
ACH-001843,0.8836962574618804
ACH-002029,1.215003263545973
ACH-002926,1.0614444299464696
